Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1549471821000,18:9c:5d:8f:e2:ad,-71,umd-secure,-76.94215882,38.98346976,6,[WPA2-EAP-CCMP][ESS],,-5785
1549471834000,18:9c:5d:8f:e2:ae,-80,eduroam,-76.94231184,38.98372044,4,[WPA2-EAP-CCMP][ESS],,-5785
1549471826000,18:9c:5d:8f:e2:af,-80,umd,-76.94213885,38.98355264,3,[ESS],,-5785
1549474268000,18:e7:28:55:0b:38,-79,UMD.4_Crestron,-76.94077048,38.99134871,3,[WPA2-PSK-CCMP][ESS],,62437
1549474260000,1a:60:24:66:0a:7c,-88,DIRECT-7C-HP OfficeJet Pro 7740,-76.9408718,38.99132395,3,[WPA2-PSK-CCMP][ESS][WPS],,92452
1549471808000,1a:74:2e:33:17:e8,-89,DIRECT-nt-FireTV_cd2d,-76.9421363,38.98328879,4,[WPA2-PSK-CCMP][ESS][WPS],,-5785
1549469663000,1a:f5:32:94:e7:8a,-87,,-76.93804339,38.98104815,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,-5180
1549469258000,1c:1d:86:34:04:00,-79,umd,-76.93732847,38.98545106,3,[ESS],,112462
1549469258000,1c:1d:86:34:04:01,-78,eduroam,-76.93732847,38.98545106,3,[WPA2-EAP-CCMP][ESS],,112462
1549469258000,1c:1d:86:34:04:02,-78,umd-secure,-76.93732847,38.98545106,3,[WPA2-EAP-CCMP][ESS],,112462
1549469258000,1c:1d:86:34:04:03,-78,umd-util2,-76.93732847,38.98545106,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1549469258000,1c:1d:86:34:04:04,-79,umd-guest,-76.93732847,38.98545106,3,[ESS],,112462
1549469248000,1c:1d:86:34:04:0b,-81,umd-guest,-76.93722636,38.98557614,3,[ESS],,-5825
1549469244000,1c:1d:86:34:04:0c,-77,umd-util2,-76.93719598,38.98563885,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5825
1549469263000,1c:1d:86:34:04:0d,-89,umd-secure,-76.93735926,38.98536263,3,[WPA2-EAP-CCMP][ESS],,-5825
1549469258000,1c:1d:86:34:04:0e,-81,eduroam,-76.93732847,38.98545106,3,[WPA2-EAP-CCMP][ESS],,-5825
1549469248000,1c:1d:86:34:04:0f,-82,umd,-76.93722636,38.98557614,3,[ESS],,-5825
1549468838000,1c:1d:86:34:04:40,-56,umd,-76.93673927,38.99091365,8,[ESS],,112462
