Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1551284331000,2c:5a:0f:17:de:cc,-89,umd-util2,-76.94405665,38.98833205,112,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5280
1551284331000,2c:5a:0f:17:de:cd,-88,umd-secure,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,-5280
1551284331000,2c:5a:0f:17:de:ce,-88,eduroam,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,-5280
1551284331000,2c:5a:0f:17:de:cf,-89,umd,-76.94405665,38.98833205,112,[ESS],,-5280
1551284331000,2c:5a:0f:17:ed:ab,-89,umd-guest,-76.94405665,38.98833205,112,[ESS],,-5260
1551284331000,2c:5a:0f:17:ed:ad,-90,umd-secure,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,-5260
1551284331000,2c:5a:0f:17:ed:ae,-89,eduroam,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,-5260
1551284331000,2c:5a:0f:17:f6:c0,-65,umd,-76.94405665,38.98833205,112,[ESS],,12412
1551284331000,2c:5a:0f:17:f6:c1,-80,eduroam,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,12412
1551284331000,2c:5a:0f:17:f6:c2,-71,umd-secure,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,12412
1551284331000,2c:5a:0f:17:f6:c3,-76,umd-util2,-76.94405665,38.98833205,112,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551284331000,2c:5a:0f:17:f6:c4,-71,umd-guest,-76.94405665,38.98833205,112,[ESS],,12412
1551284331000,2c:5a:0f:17:f6:cb,-81,umd-guest,-76.94405665,38.98833205,112,[ESS],,-5280
1551284331000,2c:5a:0f:17:f6:cc,-81,umd-util2,-76.94405665,38.98833205,112,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5280
