Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1549297816000,78:72:5d:bd:86:a2,-85,umd-secure,-76.93870539,38.98649388,3,[WPA2-EAP-CCMP][ESS],,62437
1549297812000,78:72:5d:bd:86:a3,-86,umd-util2,-76.93879083,38.98648989,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1549297812000,78:72:5d:bd:86:a4,-86,umd-guest,-76.93879083,38.98648989,3,[ESS],,62437
1549301095000,78:72:5d:bd:87:02,-88,umd-secure,-76.9416599,38.98441034,3,[WPA2-EAP-CCMP][ESS],,112462
1549301113000,78:72:5d:bd:87:03,-85,umd-util2,-76.94182526,38.98425483,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1549301873000,78:72:5d:bd:87:8b,-78,umd-guest,-76.9407319,38.98784157,3,[ESS],,-5260
1549301873000,78:72:5d:bd:87:8c,-78,umd-util2,-76.9407319,38.98784157,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5260
1549301873000,78:72:5d:bd:87:8d,-78,umd-secure,-76.9407319,38.98784157,3,[WPA2-EAP-CCMP][ESS],,-5260
1549301873000,78:72:5d:bd:87:8e,-78,eduroam,-76.9407319,38.98784157,3,[WPA2-EAP-CCMP][ESS],,-5260
1549301873000,78:72:5d:bd:87:8f,-78,umd,-76.9407319,38.98784157,3,[ESS],,-5260
1549301962000,78:72:5d:bd:87:c1,-85,eduroam,-76.94059111,38.98914791,3,[WPA2-EAP-CCMP][ESS],,12412
1549297574000,78:72:5d:bd:8c:20,-81,umd,-76.93694638,38.98908901,7,[ESS],,12412
1549297611000,78:72:5d:bd:8c:24,-85,umd-guest,-76.93732375,38.98863641,5,[ESS],,12412
1549297569000,78:72:5d:bd:8c:2e,-89,eduroam,-76.93699494,38.9891526,6,[WPA2-EAP-CCMP][ESS],,-5320
1549297569000,78:72:5d:bd:8c:2f,-89,umd,-76.93699494,38.9891526,6,[ESS],,-5320
1549297464000,78:72:5d:bd:8e:00,-69,umd,-76.93704631,38.99055498,17,[ESS],,112462
1549297464000,78:72:5d:bd:8e:01,-68,eduroam,-76.93704631,38.99055498,17,[WPA2-EAP-CCMP][ESS],,112462
1549297464000,78:72:5d:bd:8e:02,-67,umd-secure,-76.93704631,38.99055498,17,[WPA2-EAP-CCMP][ESS],,112462
1549297464000,78:72:5d:bd:8e:03,-67,umd-util2,-76.93704631,38.99055498,17,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1549297464000,78:72:5d:bd:8e:04,-67,umd-guest,-76.93704631,38.99055498,17,[ESS],,112462
1549297464000,78:72:5d:bd:8e:0b,-77,umd-guest,-76.93704631,38.99055498,17,[ESS],,-5260
1549297464000,78:72:5d:bd:8e:0c,-78,umd-util2,-76.93704631,38.99055498,17,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5260
1549297464000,78:72:5d:bd:8e:0d,-77,umd-secure,-76.93704631,38.99055498,17,[WPA2-EAP-CCMP][ESS],,-5260
1549297464000,78:72:5d:bd:8e:0e,-78,eduroam,-76.93704631,38.99055498,17,[WPA2-EAP-CCMP][ESS],,-5260
1549297464000,78:72:5d:bd:8e:0f,-77,umd,-76.93704631,38.99055498,17,[ESS],,-5260
1549297611000,78:72:5d:bd:8f:80,-77,umd,-76.93732375,38.98863641,5,[ESS],,62437
1549297607000,78:72:5d:bd:8f:81,-77,eduroam,-76.93723751,38.9886461,5,[WPA2-EAP-CCMP][ESS],,62437
1549297611000,78:72:5d:bd:8f:82,-77,umd-secure,-76.93732375,38.98863641,5,[WPA2-EAP-CCMP][ESS],,62437
1549297611000,78:72:5d:bd:8f:83,-77,umd-util2,-76.93732375,38.98863641,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1549297611000,78:72:5d:bd:8f:84,-77,umd-guest,-76.93732375,38.98863641,5,[ESS],,62437
1549297611000,78:72:5d:bd:8f:8c,-89,umd-util2,-76.93732375,38.98863641,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5280
