Unixtime,BSSID,SignalstrengthdBm,SSID,Longitude,Latitude,GPSAccuracy,APCapabilities,Channel,Frequency
1549473163000,88:f0:31:d5:22:dd,-81,umd-secure,-76.94678302,38.99116331,12,[WPA2-EAP-CCMP][ESS],,-5180
1549473167000,1c:1d:86:34:0c:82,-75,umd-secure,-76.94679312,38.99118577,11,[WPA2-EAP-CCMP][ESS],,112462
1549473167000,88:f0:31:91:43:9c,-73,umd-util2,-76.94679312,38.99118577,11,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1549473167000,88:f0:31:92:3b:21,-84,eduroam,-76.94679312,38.99118577,11,[WPA2-EAP-CCMP][ESS],,112462
1549473167000,88:f0:31:99:9c:c4,-78,umd-guest,-76.94679312,38.99118577,11,[ESS],,12412
1549473167000,88:f0:31:d5:22:d0,-74,umd,-76.94679312,38.99118577,11,[ESS],,12412
1549473167000,88:f0:31:d5:22:d1,-74,eduroam,-76.94679312,38.99118577,11,[WPA2-EAP-CCMP][ESS],,12412
1549473167000,88:f0:31:d5:22:d3,-75,umd-util2,-76.94679312,38.99118577,11,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1549473167000,88:f0:31:d5:22:df,-81,umd,-76.94679312,38.99118577,11,[ESS],,-5180
1549473172000,88:f0:31:ab:68:72,-80,umd-secure,-76.94680077,38.99117286,9,[WPA2-EAP-CCMP][ESS],,12412
1549473175000,88:f0:31:ab:68:71,-79,eduroam,-76.94680238,38.99119089,8,[WPA2-EAP-CCMP][ESS],,12412
1549473176000,10:bd:18:5e:47:5b,-46,umd-guest,-76.946805,38.99120455,8,[ESS],,-5825
1549473176000,10:bd:18:5e:47:5f,-46,umd,-76.946805,38.99120455,8,[ESS],,-5825
1549473176000,88:f0:31:ba:24:a4,-84,umd-guest,-76.946805,38.99120455,8,[ESS],,12412
1549473178000,10:bd:18:5e:47:5e,-46,eduroam,-76.94681905,38.99123135,7,[WPA2-EAP-CCMP][ESS],,-5825
1549473178000,88:f0:31:91:43:9e,-70,eduroam,-76.94681905,38.99123135,7,[WPA2-EAP-CCMP][ESS],,-5320
1549473179000,10:bd:18:5e:47:51,-51,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,62437
1549473179000,10:bd:18:5e:47:52,-51,umd-secure,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,62437
1549473179000,10:bd:18:5e:47:53,-53,umd-util2,-76.94700652,38.99104276,10,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1549473179000,10:bd:18:5e:47:54,-54,umd-guest,-76.94700652,38.99104276,10,[ESS],,62437
1549473179000,10:bd:18:5e:47:5b,-47,umd-guest,-76.94700652,38.99104276,10,[ESS],,-5825
1549473179000,10:bd:18:5e:47:5c,-47,umd-util2,-76.94700652,38.99104276,10,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5825
1549473179000,10:bd:18:5e:47:5c,-46,umd-util2,-76.9468318,38.99124287,6,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5825
1549473179000,10:bd:18:5e:47:5d,-47,umd-secure,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5825
1549473179000,10:bd:18:5e:47:5d,-46,umd-secure,-76.9468318,38.99124287,6,[WPA2-EAP-CCMP][ESS],,-5825
1549473179000,10:bd:18:5e:47:5e,-47,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5825
1549473179000,10:bd:18:5e:47:5f,-46,umd,-76.94700652,38.99104276,10,[ESS],,-5825
1549473179000,1c:1d:86:34:0c:80,-73,umd,-76.94700652,38.99104276,10,[ESS],,112462
1549473179000,1c:1d:86:34:0c:81,-72,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,112462
1549473179000,1c:1d:86:34:0c:83,-71,umd-util2,-76.94700652,38.99104276,10,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1549473179000,1c:1d:86:34:0c:8c,-68,umd-util2,-76.94700652,38.99104276,10,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5825
1549473179000,1c:1d:86:34:18:ad,-66,umd-secure,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5825
1549473179000,3c:08:f6:be:e7:50,-81,umd,-76.94700652,38.99104276,10,[ESS],,62437
1549473179000,3c:08:f6:be:e7:51,-79,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,62437
1549473179000,3c:08:f6:be:e7:53,-78,umd-util2,-76.94700652,38.99104276,10,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1549473179000,3c:08:f6:be:e7:54,-79,umd-guest,-76.94700652,38.99104276,10,[ESS],,62437
1549473179000,3c:08:f6:c3:a1:7c,-87,umd-util2,-76.94700652,38.99104276,10,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5260
1549473179000,3c:08:f6:c3:a1:7d,-86,umd-secure,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5260
1549473179000,3c:08:f6:c3:a1:7e,-86,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5260
1549473179000,40:f4:ec:db:08:d0,-61,umd,-76.94700652,38.99104276,10,[ESS],,62437
1549473179000,40:f4:ec:db:08:d1,-58,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,62437
1549473179000,40:f4:ec:db:08:d2,-59,umd-secure,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,62437
1549473179000,40:f4:ec:db:08:d4,-61,umd-guest,-76.94700652,38.99104276,10,[ESS],,62437
1549473179000,40:f4:ec:db:3d:f1,-70,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,12412
1549473179000,40:f4:ec:db:3d:f2,-70,umd-secure,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,12412
1549473179000,40:f4:ec:db:3d:f3,-70,umd-util2,-76.94700652,38.99104276,10,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1549473179000,7c:95:f3:8a:05:60,-46,umd,-76.94700652,38.99104276,10,[ESS],,12412
1549473179000,7c:95:f3:8a:05:61,-47,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,12412
1549473179000,7c:95:f3:8a:05:62,-46,umd-secure,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,12412
1549473179000,7c:95:f3:8a:05:63,-46,umd-util2,-76.94700652,38.99104276,10,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1549473179000,7c:95:f3:8a:05:64,-50,umd-guest,-76.94700652,38.99104276,10,[ESS],,12412
1549473179000,88:f0:31:91:43:90,-66,umd,-76.94700652,38.99104276,10,[ESS],,112462
1549473179000,88:f0:31:91:43:91,-68,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,112462
1549473179000,88:f0:31:91:43:92,-67,umd-secure,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,112462
1549473179000,88:f0:31:91:43:94,-67,umd-guest,-76.94700652,38.99104276,10,[ESS],,112462
1549473179000,88:f0:31:91:43:9b,-79,umd-guest,-76.94700652,38.99104276,10,[ESS],,-5320
1549473179000,88:f0:31:91:43:9c,-73,umd-util2,-76.94700652,38.99104276,10,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1549473179000,88:f0:31:91:43:9d,-78,umd-secure,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5320
1549473179000,88:f0:31:91:43:9e,-72,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5320
1549473179000,88:f0:31:91:43:9f,-73,umd,-76.94700652,38.99104276,10,[ESS],,-5320
1549473179000,88:f0:31:99:9c:c1,-74,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,12412
1549473179000,88:f0:31:99:9c:c2,-75,umd-secure,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,12412
1549473179000,88:f0:31:99:9c:c3,-72,umd-util2,-76.94700652,38.99104276,10,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1549473179000,88:f0:31:99:9c:c4,-73,umd-guest,-76.94700652,38.99104276,10,[ESS],,12412
1549473179000,88:f0:31:99:9c:cb,-76,umd-guest,-76.94700652,38.99104276,10,[ESS],,-5180
1549473179000,88:f0:31:99:9c:cc,-77,umd-util2,-76.94700652,38.99104276,10,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5180
1549473179000,88:f0:31:99:9c:cd,-76,umd-secure,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5180
1549473179000,88:f0:31:99:9c:ce,-78,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5180
1549473179000,88:f0:31:99:9c:cf,-77,umd,-76.94700652,38.99104276,10,[ESS],,-5180
1549473179000,88:f0:31:a2:d5:4b,-88,umd-guest,-76.94700652,38.99104276,10,[ESS],,-5320
1549473179000,88:f0:31:a2:d5:4c,-88,umd-util2,-76.94700652,38.99104276,10,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1549473179000,88:f0:31:a2:d5:4e,-87,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5320
1549473179000,88:f0:31:a2:d5:4f,-88,umd,-76.94700652,38.99104276,10,[ESS],,-5320
1549473179000,88:f0:31:ab:6d:ef,-81,umd,-76.94700652,38.99104276,10,[ESS],,-5320
1549473179000,88:f0:31:ac:11:0e,-89,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5180
1549473179000,88:f0:31:b0:04:5e,-90,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5320
1549473179000,88:f0:31:b0:04:5f,-89,umd,-76.94700652,38.99104276,10,[ESS],,-5320
1549473179000,88:f0:31:b0:0c:db,-84,umd-guest,-76.94700652,38.99104276,10,[ESS],,-5320
1549473179000,88:f0:31:b0:0c:dc,-84,umd-util2,-76.94700652,38.99104276,10,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1549473179000,88:f0:31:b0:0c:dd,-85,umd-secure,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5320
1549473179000,88:f0:31:b0:0c:de,-86,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5320
1549473179000,88:f0:31:b2:b8:bb,-84,umd-guest,-76.94700652,38.99104276,10,[ESS],,-5320
1549473179000,88:f0:31:b2:b8:bc,-91,umd-util2,-76.94700652,38.99104276,10,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1549473179000,88:f0:31:b2:b8:be,-85,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5320
1549473179000,88:f0:31:b2:b8:bf,-85,umd,-76.94700652,38.99104276,10,[ESS],,-5320
1549473179000,88:f0:31:b2:d0:c1,-78,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,112462
1549473179000,88:f0:31:ba:24:ab,-87,umd-guest,-76.94700652,38.99104276,10,[ESS],,-5320
1549473179000,88:f0:31:ba:24:ac,-89,umd-util2,-76.94700652,38.99104276,10,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1549473179000,88:f0:31:ba:24:ad,-86,umd-secure,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5320
1549473179000,ec:e1:a9:30:33:42,-70,umd-secure,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,62437
1549473179000,ec:e1:a9:30:33:4e,-75,eduroam,-76.94700652,38.99104276,10,[WPA2-EAP-CCMP][ESS],,-5825
1549473181000,00:81:c4:14:08:de,-87,eduroam,-76.94686361,38.9912689,5,[WPA2-EAP-CCMP][ESS],,-5320
1549473181000,00:81:c4:14:08:df,-86,umd,-76.94686361,38.9912689,5,[ESS],,-5320
1549473181000,00:f6:63:a3:30:ec,-86,umd-util2,-76.94686361,38.9912689,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5260
1549473183000,10:bd:18:5e:47:53,-41,umd-util2,-76.94689617,38.99128929,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1549473185000,10:bd:18:5e:47:52,-41,umd-secure,-76.94692914,38.9913019,5,[WPA2-EAP-CCMP][ESS],,62437
1549473189000,88:f0:31:91:43:9b,-75,umd-guest,-76.9469968,38.99130123,4,[ESS],,-5320
1549473189000,a0:8c:fd:8b:2a:25,-79,DIRECT-46-HP DeskJet 3630 series,-76.9469968,38.99130123,4,[WPA2-PSK-CCMP][ESS][WPS],,62437
1549473192000,00:f6:63:a3:30:e1,-78,eduroam,-76.94704186,38.99130454,4,[WPA2-EAP-CCMP][ESS],,112462
1549473192000,00:f6:63:a3:30:e3,-77,umd-util2,-76.94704186,38.99130454,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1549473192000,88:f0:31:91:f3:12,-73,umd-secure,-76.94704186,38.99130454,4,[WPA2-EAP-CCMP][ESS],,12412
1549473192000,88:f0:31:91:f3:1e,-78,eduroam,-76.94704186,38.99130454,4,[WPA2-EAP-CCMP][ESS],,-5260
1549473192000,88:f0:31:92:3b:1c,-86,umd-util2,-76.94704186,38.99130454,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5180
1549473192000,88:f0:31:b2:c9:91,-81,eduroam,-76.94704186,38.99130454,4,[WPA2-EAP-CCMP][ESS],,12412
1549473192000,88:f0:31:b2:c9:9c,-82,umd-util2,-76.94704186,38.99130454,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1549473192000,88:f0:31:b2:c9:9e,-80,eduroam,-76.94704186,38.99130454,4,[WPA2-EAP-CCMP][ESS],,-5320
1549473193000,88:f0:31:91:f3:14,-72,umd-guest,-76.94705768,38.99131022,4,[ESS],,12412
1549473195000,00:f6:63:a3:30:e0,-79,umd,-76.94708556,38.99132733,4,[ESS],,112462
1549473195000,88:f0:31:91:f3:1c,-77,umd-util2,-76.94708556,38.99132733,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5260
1549473195000,88:f0:31:92:3b:23,-84,umd-util2,-76.94708556,38.99132733,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1549473196000,00:81:c4:14:08:db,-87,umd-guest,-76.94710265,38.99133484,4,[ESS],,-5320
1549473196000,00:81:c4:14:08:dc,-87,umd-util2,-76.94710265,38.99133484,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1549473196000,00:81:c4:14:15:0c,-88,umd-util2,-76.94710265,38.99133484,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1549473196000,00:81:c4:1e:0c:d0,-83,umd,-76.94710265,38.99133484,4,[ESS],,112462
1549473196000,88:f0:31:a2:d2:5e,-89,eduroam,-76.94710265,38.99133484,4,[WPA2-EAP-CCMP][ESS],,-5785
1549473196000,88:f0:31:ab:68:70,-82,umd,-76.94710265,38.99133484,4,[ESS],,12412
1549473199000,00:81:c4:14:08:dd,-87,umd-secure,-76.94715714,38.99136168,3,[WPA2-EAP-CCMP][ESS],,-5320
1549473199000,00:81:c4:14:15:0d,-89,umd-secure,-76.94715714,38.99136168,3,[WPA2-EAP-CCMP][ESS],,-5320
1549473199000,00:81:c4:14:15:0e,-89,eduroam,-76.94715714,38.99136168,3,[WPA2-EAP-CCMP][ESS],,-5320
1549473199000,70:e4:22:ae:3e:4c,-88,umd-util2,-76.94715714,38.99136168,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5300
1549473199000,7c:95:f3:8a:5b:4c,-89,umd-util2,-76.94715714,38.99136168,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5825
1549473199000,88:f0:31:b0:0c:df,-80,umd,-76.94715714,38.99136168,3,[ESS],,-5320
1549473203000,10:62:e5:47:18:14,-88,DIRECT-13-HP OfficeJet 3830,-76.9472325,38.99138342,4,[WPA2-PSK-CCMP][ESS][WPS],,12412
1549473203000,80:ce:62:f4:00:3b,-79,DIRECT-38-HP OfficeJet Pro 8710,-76.9472325,38.99138342,4,[WPA2-PSK-CCMP][ESS][WPS],,62437
1549473206000,00:f6:63:41:3d:cd,-86,umd-secure,-76.94728556,38.99140134,4,[WPA2-EAP-CCMP][ESS],,-5280
1549473209000,00:81:c4:1e:0c:de,-84,eduroam,-76.94734136,38.99143089,3,[WPA2-EAP-CCMP][ESS],,-5320
1549473209000,00:81:c4:1e:0c:df,-84,umd,-76.94734136,38.99143089,3,[ESS],,-5320
1549473209000,00:f6:63:41:3d:cb,-84,umd-guest,-76.94734136,38.99143089,3,[ESS],,-5280
1549473209000,88:f0:31:b0:03:70,-77,umd,-76.94734136,38.99143089,3,[ESS],,12412
1549473209000,88:f0:31:b0:03:7d,-75,umd-secure,-76.94734136,38.99143089,3,[WPA2-EAP-CCMP][ESS],,-5180
1549473211000,88:f0:31:b0:03:73,-73,umd-util2,-76.94737611,38.99144597,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1549473211000,88:f0:31:b0:03:74,-78,umd-guest,-76.94737611,38.99144597,3,[ESS],,12412
1549473211000,88:f0:31:b0:03:7f,-74,umd,-76.94737611,38.99144597,3,[ESS],,-5180
1549473211000,88:f0:31:b0:04:5b,-76,umd-guest,-76.94737611,38.99144597,3,[ESS],,-5320
1549473212000,3c:08:f6:a0:5f:bd,-88,umd-secure,-76.94739378,38.99144857,3,[WPA2-EAP-CCMP][ESS],,-5220
1549473212000,3c:08:f6:a0:5f:be,-86,eduroam,-76.94739378,38.99144857,3,[WPA2-EAP-CCMP][ESS],,-5220
1549473212000,88:f0:31:a2:d2:5b,-76,umd-guest,-76.94739378,38.99144857,3,[ESS],,-5785
1549473212000,88:f0:31:ab:5d:4b,-86,umd-guest,-76.94739378,38.99144857,3,[ESS],,-5320
1549473212000,88:f0:31:ab:5d:4d,-86,umd-secure,-76.94739378,38.99144857,3,[WPA2-EAP-CCMP][ESS],,-5320
1549473212000,88:f0:31:b0:03:72,-74,umd-secure,-76.94739378,38.99144857,3,[WPA2-EAP-CCMP][ESS],,12412
1549473212000,88:f0:31:b0:03:7b,-74,umd-guest,-76.94739378,38.99144857,3,[ESS],,-5180
1549473212000,88:f0:31:b0:04:5f,-78,umd,-76.94739378,38.99144857,3,[ESS],,-5320
1549473212000,ec:e1:a9:30:33:4f,-66,umd,-76.94739378,38.99144857,3,[ESS],,-5825
1549473215000,28:cf:da:b6:e5:29,-78,HMS TimeMachine,-76.9474494,38.99145634,4,[WPA2-PSK-CCMP][ESS],,112462
1549473215000,88:f0:31:a2:d2:5c,-76,umd-util2,-76.9474494,38.99145634,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5785
1549473215000,88:f0:31:a2:d2:5d,-75,umd-secure,-76.9474494,38.99145634,4,[WPA2-EAP-CCMP][ESS],,-5785
1549473215000,88:f0:31:a2:d2:5f,-76,umd,-76.9474494,38.99145634,4,[ESS],,-5785
1549473215000,ec:e1:a9:30:33:4d,-68,umd-secure,-76.9474494,38.99145634,4,[WPA2-EAP-CCMP][ESS],,-5825
1549473218000,18:9c:5d:8f:e2:4b,-85,umd-guest,-76.94748574,38.99144698,3,[ESS],,-5280
1549473218000,34:db:fd:dc:11:2b,-87,umd-guest,-76.94748574,38.99144698,3,[ESS],,-5785
1549473218000,88:f0:31:7f:11:0f,-88,umd,-76.94748574,38.99144698,3,[ESS],,-5320
1549473218000,88:f0:31:ac:10:fd,-82,umd-secure,-76.94748574,38.99144698,3,[WPA2-EAP-CCMP][ESS],,-5745
1549473219000,18:9c:5d:8f:e2:4d,-84,umd-secure,-76.94749081,38.99144362,3,[WPA2-EAP-CCMP][ESS],,-5280
1549473219000,88:f0:31:7f:11:02,-79,umd-secure,-76.94749081,38.99144362,3,[WPA2-EAP-CCMP][ESS],,12412
1549473219000,88:f0:31:7f:11:0b,-86,umd-guest,-76.94749081,38.99144362,3,[ESS],,-5320
1549473219000,88:f0:31:7f:11:0d,-86,umd-secure,-76.94749081,38.99144362,3,[WPA2-EAP-CCMP][ESS],,-5320
1549473219000,88:f0:31:ac:10:fc,-82,umd-util2,-76.94749081,38.99144362,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5745
1549473219000,88:f0:31:ac:10:ff,-81,umd,-76.94749081,38.99144362,3,[ESS],,-5745
1549473221000,00:f6:63:41:3d:cc,-89,umd-util2,-76.94752149,38.99144105,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5280
1549473221000,00:f6:63:a3:30:eb,-86,umd-guest,-76.94752149,38.99144105,3,[ESS],,-5260
1549473221000,18:9c:5d:8f:e2:4f,-84,umd,-76.94752149,38.99144105,3,[ESS],,-5280
1549473221000,88:f0:31:ac:10:fb,-82,umd-guest,-76.94752149,38.99144105,3,[ESS],,-5745
1549473221000,88:f0:31:b0:04:52,-82,umd-secure,-76.94752149,38.99144105,3,[WPA2-EAP-CCMP][ESS],,112462
1549473226000,88:f0:31:99:9c:c0,-78,umd,-76.94761627,38.99142822,3,[ESS],,12412
1549473226000,88:f0:31:99:9c:cc,-75,umd-util2,-76.94761627,38.99142822,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5180
1549473226000,88:f0:31:b0:03:71,-79,eduroam,-76.94761627,38.99142822,3,[WPA2-EAP-CCMP][ESS],,12412
1549473228000,88:f0:31:99:9c:ce,-74,eduroam,-76.94766356,38.99142171,3,[WPA2-EAP-CCMP][ESS],,-5180
1549473250000,88:f0:31:7f:11:01,-85,eduroam,-76.9480164,38.99134407,3,[WPA2-EAP-CCMP][ESS],,12412
1549473282000,04:62:73:a9:df:6d,-66,umd-secure,-76.94851595,38.99109035,3,[WPA2-EAP-CCMP][ESS],,-5280
1549473282000,70:e4:22:b3:a0:f4,-87,umd-guest,-76.94851595,38.99109035,3,[ESS],,12412
1549473282000,70:e4:22:b8:85:7e,-86,eduroam,-76.94851595,38.99109035,3,[WPA2-EAP-CCMP][ESS],,-5300
1549473282000,84:3d:c6:f8:4a:da,-89,ICAPress,-76.94851595,38.99109035,3,[WPA2-PSK-CCMP][ESS],,-5180
1549473282000,84:3d:c6:f8:4a:dc,-90,UMD-Staff,-76.94851595,38.99109035,3,[WPA2-PSK-CCMP][ESS],,-5180
1549473285000,04:62:73:a9:df:6e,-66,eduroam,-76.94849719,38.99110274,3,[WPA2-EAP-CCMP][ESS],,-5280
1549473286000,34:db:fd:dc:11:23,-73,umd-util2,-76.94848414,38.9911112,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1549473368000,34:db:fd:dc:11:2e,-75,eduroam,-76.94845025,38.99116187,3,[WPA2-EAP-CCMP][ESS],,-5785
1549473370000,78:61:7c:43:3b:7a,-68,WiFi Hotspot 7086,-76.94847171,38.99114401,3,[WPA2-PSK-CCMP+TKIP][ESS],,112462
1549473372000,04:da:d2:1f:c3:03,-87,umd-util2,-76.94849116,38.99111606,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1549473372000,04:da:d2:1f:c3:0c,-85,umd-util2,-76.94849116,38.99111606,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5785
1549473376000,00:a6:ca:5b:31:1c,-87,UMD-Staff,-76.94853036,38.99105013,3,[WPA2-PSK-CCMP][ESS],,-5765
1549473376000,04:62:73:a9:df:63,-49,umd-util2,-76.94853036,38.99105013,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1549473376000,04:da:d2:1f:c3:04,-89,umd-guest,-76.94853036,38.99105013,3,[ESS],,12412
1549473376000,04:da:d2:1f:c3:0f,-90,umd,-76.94853036,38.99105013,3,[ESS],,-5785
1549473377000,04:62:73:a9:df:6f,-65,umd,-76.94853467,38.99103662,3,[ESS],,-5280
1549473378000,04:62:73:a9:df:62,-50,umd-secure,-76.94853986,38.99102377,3,[WPA2-EAP-CCMP][ESS],,62437
1549473379000,04:62:73:a9:df:6c,-65,umd-util2,-76.94854497,38.99101031,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5280
1549473380000,04:62:73:a9:df:60,-50,umd,-76.9485519,38.99099776,3,[ESS],,62437
1549473380000,04:62:73:a9:df:64,-50,umd-guest,-76.9485519,38.99099776,3,[ESS],,62437
1549473380000,1c:1d:86:34:0a:ce,-84,eduroam,-76.9485519,38.99099776,3,[WPA2-EAP-CCMP][ESS],,-5825
1549473381000,00:a6:ca:56:e2:2a,-85,ICAPress,-76.9485595,38.99098511,3,[WPA2-PSK-CCMP][ESS],,-5320
1549473381000,00:a6:ca:56:e2:2c,-84,UMD-Staff,-76.9485595,38.99098511,3,[WPA2-PSK-CCMP][ESS],,-5320
1549473381000,04:62:73:a8:7b:4e,-66,eduroam,-76.9485595,38.99098511,3,[WPA2-EAP-CCMP][ESS],,-5240
1549473381000,04:da:d2:1f:c3:01,-84,eduroam,-76.9485595,38.99098511,3,[WPA2-EAP-CCMP][ESS],,12412
1549473381000,1c:1d:86:34:0a:cf,-89,umd,-76.9485595,38.99098511,3,[ESS],,-5825
1549473383000,00:a6:ca:56:e2:2f,-84,FanXP,-76.94857554,38.99095653,3,[ESS],,-5320
1549473383000,04:62:73:a8:7b:4b,-66,umd-guest,-76.94857554,38.99095653,3,[ESS],,-5240
1549473383000,04:da:d2:1f:c3:02,-85,umd-secure,-76.94857554,38.99095653,3,[WPA2-EAP-CCMP][ESS],,12412
1549473385000,04:62:73:a8:7b:4f,-66,umd,-76.94859456,38.99093527,4,[ESS],,-5240
1549473386000,04:62:73:a8:7b:41,-54,eduroam,-76.94860949,38.99092424,3,[WPA2-EAP-CCMP][ESS],,12412
1549473388000,04:62:73:a8:7b:40,-54,umd,-76.94864713,38.99089264,3,[ESS],,12412
1549473388000,04:62:73:a8:7b:44,-54,umd-guest,-76.94864713,38.99089264,3,[ESS],,12412
1549473388000,04:62:73:a8:7b:4c,-66,umd-util2,-76.94864713,38.99089264,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5240
1549473389000,04:62:73:a8:7b:4d,-66,umd-secure,-76.94866579,38.99087588,3,[WPA2-EAP-CCMP][ESS],,-5240
1549473390000,04:62:73:a8:7b:42,-54,umd-secure,-76.94868027,38.99086153,3,[WPA2-EAP-CCMP][ESS],,12412
1549473390000,04:62:73:a8:7b:43,-54,umd-util2,-76.94868027,38.99086153,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1549473391000,04:da:d2:1f:c3:00,-84,umd,-76.94868992,38.9908514,3,[ESS],,12412
1549473391000,04:da:d2:1f:c3:0d,-80,umd-secure,-76.94868992,38.9908514,3,[WPA2-EAP-CCMP][ESS],,-5785
1549473391000,04:da:d2:1f:c3:0e,-83,eduroam,-76.94868992,38.9908514,3,[WPA2-EAP-CCMP][ESS],,-5785
1549473396000,70:e4:22:b8:85:7b,-65,umd-guest,-76.94873191,38.99078417,3,[ESS],,-5300
1549473396000,70:e4:22:b8:85:7d,-66,umd-secure,-76.94873191,38.99078417,3,[WPA2-EAP-CCMP][ESS],,-5300
1549473397000,70:e4:22:b8:85:72,-52,umd-secure,-76.9487393,38.99076854,3,[WPA2-EAP-CCMP][ESS],,112462
1549473397000,70:e4:22:b8:85:7f,-66,umd,-76.9487393,38.99076854,3,[ESS],,-5300
